"prolificID","exp_version","trial","chaserInitialX","chaserInitialY","distractorSetStartingX","distractorSetStartingY","blockIsVolatile","miniBlock","chasingIsPresent","reportChasing","R-GPTS-reference","R-GPTS-persecution","spiritual-events","difficulty_halfway","difficulty_end","volatilityJudgment","noticeDifference","religiosity_general","religiosity_lens","religiosity_practice"
"5c4f7b99b33a5300013dbfdd","Pilot2",40,NA,NA,"42,190,334,419,574,88,181,322,447,553,55,163,311,397,502,24,167,276,413","38,84,25,57,65,203,186,222,220,224,328,384,353,340,360,541,539,535,515","0","miniBlockChasingIsDominant_Equal",0,0,1,1,0,81,87,"secondBlockIsVolatile","""I feel like the chaser was further away from the target is the second part compared to the first.""",0,0,0
"5c4f7b99b33a5300013dbfdd","Pilot2",41,569.878799097596,257.990682745841,"44,204,324,441,561,76,155,322,384,563,57,143,304,399,501,79,184,263","58,65,80,72,54,216,236,239,212,175,379,346,366,348,356,472,525,493","0","miniBlockChasingIsDominant_Equal",1,1,1,1,0,81,87,"secondBlockIsVolatile","""I feel like the chaser was further away from the target is the second part compared to the first.""",0,0,0
"5c4f7b99b33a5300013dbfdd","Pilot2",42,NA,NA,"69,182,271,449,509,42,185,276,452,509,96,173,327,412,514,52,178,317,442","57,85,60,37,82,216,201,205,236,236,391,354,354,383,322,540,534,471,521","0","miniBlockChasingIsDominant_Equal",0,0,1,1,0,81,87,"secondBlockIsVolatile","""I feel like the chaser was further away from the target is the second part compared to the first.""",0,0,0
"5c4f7b99b33a5300013dbfdd","Pilot2",43,NA,NA,"53,145,339,417,534,58,142,335,412,510,61,195,299,453,519,59,181,290,405","77,68,48,33,50,190,175,177,239,207,362,390,353,346,373,500,471,524,487","0","miniBlockChasingIsDominant_Equal",0,0,1,1,0,81,87,"secondBlockIsVolatile","""I feel like the chaser was further away from the target is the second part compared to the first.""",0,0,0
"5c4f7b99b33a5300013dbfdd","Pilot2",44,NA,NA,"46,172,328,396,573,79,149,267,459,509,59,203,266,408,521,75,180,293,453","93,55,86,71,39,185,240,243,205,179,376,343,342,329,325,531,538,480,511","0","miniBlockChasingIsDominant_Equal",0,0,1,1,0,81,87,"secondBlockIsVolatile","""I feel like the chaser was further away from the target is the second part compared to the first.""",0,0,0
"5c4f7b99b33a5300013dbfdd","Pilot2",45,421.35955572196,542.646307799542,"62,197,322,430,550,96,208,333,444,519,47,172,274,409,544,96,195,281","64,86,64,77,99,223,190,175,240,182,334,328,326,382,338,501,519,541","0","miniBlockChasingIsDominant_Equal",1,1,1,1,0,81,87,"secondBlockIsVolatile","""I feel like the chaser was further away from the target is the second part compared to the first.""",0,0,0
"5c4f7b99b33a5300013dbfdd","Pilot2",46,428.093857230941,574.537006913035,"68,181,293,392,517,91,200,268,436,512,52,159,334,391,524,69,219,293","62,45,56,65,76,230,243,222,215,248,367,359,359,335,329,497,528,489","0","miniBlockChasingIsDominant_Equal",1,0,1,1,0,81,87,"secondBlockIsVolatile","""I feel like the chaser was further away from the target is the second part compared to the first.""",0,0,0
"5c4f7b99b33a5300013dbfdd","Pilot2",47,NA,NA,"79,194,272,444,504,48,167,331,392,525,53,172,281,424,545,78,197,283,426","63,29,93,91,34,202,233,215,237,213,338,344,353,326,378,517,494,510,484","0","miniBlockChasingIsDominant_Equal",0,0,1,1,0,81,87,"secondBlockIsVolatile","""I feel like the chaser was further away from the target is the second part compared to the first.""",0,0,0
"5c4f7b99b33a5300013dbfdd","Pilot2",48,55.8253193711722,453.845555884287,"60,168,262,404,504,95,204,330,409,503,44,157,332,453,554,56,209,284","79,30,45,43,60,231,210,203,182,183,332,355,343,359,381,477,532,506","0","miniBlockChasingIsDominant_Equal",1,0,1,1,0,81,87,"secondBlockIsVolatile","""I feel like the chaser was further away from the target is the second part compared to the first.""",0,0,0
"5c4f7b99b33a5300013dbfdd","Pilot2",49,443.942349506046,25.8323625165032,"55,174,335,448,549,76,141,263,404,540,81,150,273,419,574,83,179,335","74,82,82,73,83,208,205,227,191,183,326,341,349,379,341,533,484,526","1","miniBlockChasingIsDominant_Yes",1,0,1,1,0,81,87,"secondBlockIsVolatile","""I feel like the chaser was further away from the target is the second part compared to the first.""",0,0,0
"5c4f7b99b33a5300013dbfdd","Pilot2",50,479.078548465909,430.523126335676,"80,162,264,414,509,73,174,309,399,555,64,171,262,413,565,86,198,315","86,41,63,39,78,192,230,234,171,184,399,361,350,370,345,545,508,547","1","miniBlockChasingIsDominant_Yes",1,1,1,1,0,81,87,"secondBlockIsVolatile","""I feel like the chaser was further away from the target is the second part compared to the first.""",0,0,0
"5c4f7b99b33a5300013dbfdd","Pilot2",51,121.789256788738,471.259365681447,"98,178,321,391,547,84,162,317,393,528,76,199,311,451,547,99,212,325","44,47,76,81,31,233,214,234,245,225,331,357,339,377,393,511,531,491","1","miniBlockChasingIsDominant_Yes",1,0,1,1,0,81,87,"secondBlockIsVolatile","""I feel like the chaser was further away from the target is the second part compared to the first.""",0,0,0
"5c4f7b99b33a5300013dbfdd","Pilot2",52,459.431749944309,142.355818619177,"55,198,335,437,566,85,149,335,408,541,61,150,322,425,515,91,183,312","43,36,54,69,64,191,192,179,211,238,374,349,357,378,322,482,538,521","1","miniBlockChasingIsDominant_Yes",1,1,1,1,0,81,87,"secondBlockIsVolatile","""I feel like the chaser was further away from the target is the second part compared to the first.""",0,0,0
"5c4f7b99b33a5300013dbfdd","Pilot2",53,NA,NA,"62,146,310,409,578,35,152,270,416,567,68,162,266,424,564,36,208,328,393","86,24,44,52,54,222,178,185,217,201,372,349,326,353,379,549,519,517,501","1","miniBlockChasingIsDominant_Yes",0,0,1,1,0,81,87,"secondBlockIsVolatile","""I feel like the chaser was further away from the target is the second part compared to the first.""",0,0,0
"5c4f7b99b33a5300013dbfdd","Pilot2",54,90.8797762840323,313.949579333878,"25,166,264,418,575,89,215,261,420,576,33,182,311,405,568,66,201,331","22,23,88,66,68,172,237,208,226,244,394,386,356,391,394,505,513,516","1","miniBlockChasingIsDominant_Yes",1,0,1,1,0,81,87,"secondBlockIsVolatile","""I feel like the chaser was further away from the target is the second part compared to the first.""",0,0,0
"5c4f7b99b33a5300013dbfdd","Pilot2",55,120.961548283044,453.587432387597,"59,203,304,430,519,98,173,299,425,551,45,172,304,451,578,75,171,289","69,84,81,44,54,214,183,247,184,236,387,347,365,351,362,486,503,537","1","miniBlockChasingIsDominant_Yes",1,1,1,1,0,81,87,"secondBlockIsVolatile","""I feel like the chaser was further away from the target is the second part compared to the first.""",0,0,0
"5c4f7b99b33a5300013dbfdd","Pilot2",56,138.394116581705,115.28226341294,"86,183,262,449,569,39,156,325,411,518,80,156,278,418,509,26,184,315","29,72,66,92,40,174,214,208,195,174,321,340,398,364,347,492,477,537","1","miniBlockChasingIsDominant_Yes",1,0,1,1,0,81,87,"secondBlockIsVolatile","""I feel like the chaser was further away from the target is the second part compared to the first.""",0,0,0
"5c4f7b99b33a5300013dbfdd","Pilot2",57,NA,NA,"98,174,264,456,523,32,202,293,417,563,97,190,308,387,529,80,171,339,458","50,91,70,48,45,235,182,212,178,218,334,336,381,322,359,526,488,494,482","1","miniBlockChasingIsDominant_Yes",0,0,1,1,0,81,87,"secondBlockIsVolatile","""I feel like the chaser was further away from the target is the second part compared to the first.""",0,0,0
"5c4f7b99b33a5300013dbfdd","Pilot2",58,527.067370195194,363.037840806799,"36,164,338,450,567,33,152,304,445,556,64,189,314,393,557,96,160,273","96,58,63,58,68,214,224,219,227,246,342,340,339,351,375,528,503,487","1","miniBlockChasingIsDominant_Yes",1,0,1,1,0,81,87,"secondBlockIsVolatile","""I feel like the chaser was further away from the target is the second part compared to the first.""",0,0,0
"5c4f7b99b33a5300013dbfdd","Pilot2",59,559.185900291452,65.1705729620536,"96,143,328,390,532,41,174,280,442,519,21,180,330,390,546,41,206,316","76,70,69,43,67,192,181,239,249,211,336,362,361,395,358,549,488,519","1","miniBlockChasingIsDominant_Yes",1,0,1,1,0,81,87,"secondBlockIsVolatile","""I feel like the chaser was further away from the target is the second part compared to the first.""",0,0,0
"5c4f7b99b33a5300013dbfdd","Pilot2",60,134.370854630782,199.78979143458,"48,172,323,421,520,22,149,333,430,525,72,190,339,397,549,59,187,265","76,23,66,81,87,173,210,181,242,186,340,393,378,347,365,509,521,500","1","miniBlockChasingIsDominant_Yes",1,0,1,1,0,81,87,"secondBlockIsVolatile","""I feel like the chaser was further away from the target is the second part compared to the first.""",0,0,0
"5c4f7b99b33a5300013dbfdd","Pilot2",61,254.644293420476,110.63824200006,"41,168,331,417,519,95,186,333,397,522,38,168,265,440,575,62,187,320","92,46,82,72,35,229,173,217,246,192,364,329,331,395,391,511,534,519","1","miniBlockChasingIsDominant_Yes",1,0,1,1,0,81,87,"secondBlockIsVolatile","""I feel like the chaser was further away from the target is the second part compared to the first.""",0,0,0
"5c4f7b99b33a5300013dbfdd","Pilot2",62,505.285678812239,186.673891411987,"47,213,327,427,562,40,165,281,388,560,90,154,332,437,558,39,218,332","97,69,63,95,29,180,198,178,194,203,371,360,384,359,331,535,494,511","1","miniBlockChasingIsDominant_Yes",1,1,1,1,0,81,87,"secondBlockIsVolatile","""I feel like the chaser was further away from the target is the second part compared to the first.""",0,0,0
"5c4f7b99b33a5300013dbfdd","Pilot2",63,225.13980747998,487.532329297743,"38,155,319,448,531,94,170,300,392,571,71,162,336,386,545,84,145,297","86,87,68,23,80,212,195,219,216,230,380,396,363,364,340,539,513,477","1","miniBlockChasingIsDominant_Yes",1,1,1,1,0,81,87,"secondBlockIsVolatile","""I feel like the chaser was further away from the target is the second part compared to the first.""",0,0,0
"5c4f7b99b33a5300013dbfdd","Pilot2",64,132.900330548051,496.680828198315,"26,147,301,452,577,42,207,331,387,546,69,182,310,402,548,84,198,292","41,31,37,56,80,200,224,240,203,208,387,333,391,361,392,531,523,545","1","miniBlockChasingIsDominant_Yes",1,1,1,1,0,81,87,"secondBlockIsVolatile","""I feel like the chaser was further away from the target is the second part compared to the first.""",0,0,0
"5c4f7b99b33a5300013dbfdd","Pilot2",65,NA,NA,"75,157,321,418,572,24,155,276,430,504,53,213,289,384,556,46,180,313,431","30,96,66,91,72,241,231,203,172,200,390,351,344,350,345,526,547,548,519","1","miniBlockChasingIsDominant_Yes",0,1,1,1,0,81,87,"secondBlockIsVolatile","""I feel like the chaser was further away from the target is the second part compared to the first.""",0,0,0
"5c4f7b99b33a5300013dbfdd","Pilot2",66,103.998466155297,183.809155101661,"90,144,318,423,553,45,172,319,455,510,66,145,301,384,533,31,174,330","76,49,48,80,58,239,176,195,172,174,331,361,363,325,359,532,514,541","1","miniBlockChasingIsDominant_Yes",1,0,1,1,0,81,87,"secondBlockIsVolatile","""I feel like the chaser was further away from the target is the second part compared to the first.""",0,0,0
"5c4f7b99b33a5300013dbfdd","Pilot2",67,338.116271392607,101.455581725609,"71,144,335,459,541,35,167,309,393,516,28,189,323,434,533,25,211,287","81,48,23,83,36,204,193,182,228,212,399,321,394,360,332,489,538,542","1","miniBlockChasingIsDominant_Yes",1,1,1,1,0,81,87,"secondBlockIsVolatile","""I feel like the chaser was further away from the target is the second part compared to the first.""",0,0,0
"5c4f7b99b33a5300013dbfdd","Pilot2",68,90.6848079337471,238.815590968619,"79,181,297,430,569,44,144,325,401,502,49,208,301,435,569,64,175,264","89,86,21,89,56,173,171,234,229,191,353,376,345,379,395,518,520,498","1","miniBlockChasingIsDominant_Yes",1,0,1,1,0,81,87,"secondBlockIsVolatile","""I feel like the chaser was further away from the target is the second part compared to the first.""",0,0,0
"5c4f7b99b33a5300013dbfdd","Pilot2",69,NA,NA,"24,157,285,409,543,37,156,283,384,558,94,217,294,445,557,55,212,265,423","71,93,88,33,98,241,243,187,173,239,333,349,357,343,363,517,517,474,525","1","miniBlockChasingIsDominant_Yes",0,0,1,1,0,81,87,"secondBlockIsVolatile","""I feel like the chaser was further away from the target is the second part compared to the first.""",0,0,0
"5c4f7b99b33a5300013dbfdd","Pilot2",70,556.547656007137,235.869393714304,"71,168,315,413,525,35,190,332,456,544,66,208,266,382,504,25,178,269","68,86,48,82,70,210,184,226,218,233,323,338,355,345,362,477,496,502","1","miniBlockChasingIsDominant_Yes",1,0,1,1,0,81,87,"secondBlockIsVolatile","""I feel like the chaser was further away from the target is the second part compared to the first.""",0,0,0
"5c4f7b99b33a5300013dbfdd","Pilot2",71,521.405967666032,125.034444785369,"57,163,339,399,513,86,217,278,433,551,31,188,324,451,506,89,201,265","74,86,85,71,93,212,223,197,231,200,381,366,336,361,351,532,519,511","1","miniBlockChasingIsDominant_Yes",1,1,1,1,0,81,87,"secondBlockIsVolatile","""I feel like the chaser was further away from the target is the second part compared to the first.""",0,0,0
"5c4f7b99b33a5300013dbfdd","Pilot2",72,108.959899942867,103.156220669215,"36,194,286,457,540,65,180,272,402,532,58,217,325,432,569,82,165,333","53,98,33,31,42,222,185,230,214,193,398,387,338,356,334,495,543,475","1","miniBlockChasingIsDominant_Yes",1,1,1,1,0,81,87,"secondBlockIsVolatile","""I feel like the chaser was further away from the target is the second part compared to the first.""",0,0,0
"5c4f7b99b33a5300013dbfdd","Pilot2",73,NA,NA,"29,165,286,426,564,81,186,328,458,566,92,153,308,457,547,75,142,320,447","40,59,72,71,76,188,212,248,235,221,372,358,342,343,321,526,548,484,499","1","miniBlockChasingIsDominant_Not",0,0,1,1,0,81,87,"secondBlockIsVolatile","""I feel like the chaser was further away from the target is the second part compared to the first.""",0,0,0
"5c4f7b99b33a5300013dbfdd","Pilot2",74,NA,NA,"36,145,298,423,516,59,147,339,429,535,93,153,289,444,537,64,207,307,382","42,44,69,25,40,215,246,209,215,205,388,376,353,327,374,511,539,500,499","1","miniBlockChasingIsDominant_Not",0,0,1,1,0,81,87,"secondBlockIsVolatile","""I feel like the chaser was further away from the target is the second part compared to the first.""",0,0,0
"5c4f7b99b33a5300013dbfdd","Pilot2",75,NA,NA,"53,187,268,389,509,52,204,330,409,561,69,214,304,430,511,79,163,303,459","78,89,80,43,90,222,174,219,225,187,396,384,354,371,341,504,525,482,494","1","miniBlockChasingIsDominant_Not",0,0,1,1,0,81,87,"secondBlockIsVolatile","""I feel like the chaser was further away from the target is the second part compared to the first.""",0,0,0
"5c4f7b99b33a5300013dbfdd","Pilot2",76,NA,NA,"56,142,333,451,549,80,187,278,437,530,25,219,325,385,547,48,160,332,412","72,38,23,61,74,230,205,218,210,195,380,362,359,388,359,540,484,490,486","1","miniBlockChasingIsDominant_Not",0,0,1,1,0,81,87,"secondBlockIsVolatile","""I feel like the chaser was further away from the target is the second part compared to the first.""",0,0,0
"5c4f7b99b33a5300013dbfdd","Pilot2",77,495.661080182751,368.030277226815,"75,210,290,450,537,45,147,315,440,539,40,142,302,450,551,62,207,324","87,45,90,53,50,195,242,225,182,187,331,361,371,361,396,500,542,508","1","miniBlockChasingIsDominant_Not",1,1,1,1,0,81,87,"secondBlockIsVolatile","""I feel like the chaser was further away from the target is the second part compared to the first.""",0,0,0
"5c4f7b99b33a5300013dbfdd","Pilot2",78,NA,NA,"49,171,264,408,579,57,150,269,390,526,72,200,307,410,504,86,162,325,409","34,32,68,29,58,217,219,227,203,185,362,325,383,368,323,511,507,507,492","1","miniBlockChasingIsDominant_Not",0,1,1,1,0,81,87,"secondBlockIsVolatile","""I feel like the chaser was further away from the target is the second part compared to the first.""",0,0,0
"5c4f7b99b33a5300013dbfdd","Pilot2",79,NA,NA,"86,170,332,413,507,27,165,316,406,513,45,172,289,450,549,66,195,306,400","35,96,62,79,29,177,210,195,247,187,385,350,375,352,376,520,499,549,498","1","miniBlockChasingIsDominant_Not",0,1,1,1,0,81,87,"secondBlockIsVolatile","""I feel like the chaser was further away from the target is the second part compared to the first.""",0,0,0
"5c4f7b99b33a5300013dbfdd","Pilot2",80,NA,NA,"29,155,335,439,553,40,188,333,387,560,49,199,325,384,536,34,155,323,424","25,30,58,92,91,180,211,208,223,190,323,350,352,389,374,544,491,497,510","1","miniBlockChasingIsDominant_Not",0,0,1,1,0,81,87,"secondBlockIsVolatile","""I feel like the chaser was further away from the target is the second part compared to the first.""",0,0,0
"5c4f7b99b33a5300013dbfdd","Pilot2",81,NA,NA,"44,184,284,427,546,86,156,281,419,502,72,191,307,410,521,96,141,327,384","27,34,39,93,37,181,181,221,222,223,382,343,350,398,380,534,534,534,471","1","miniBlockChasingIsDominant_Not",0,0,1,1,0,81,87,"secondBlockIsVolatile","""I feel like the chaser was further away from the target is the second part compared to the first.""",0,0,0
"5c4f7b99b33a5300013dbfdd","Pilot2",82,NA,NA,"98,204,308,402,574,63,195,282,408,546,53,184,297,415,544,43,164,289,430","90,34,53,64,38,220,242,189,188,238,388,390,396,373,347,538,510,522,493","1","miniBlockChasingIsDominant_Not",0,1,1,1,0,81,87,"secondBlockIsVolatile","""I feel like the chaser was further away from the target is the second part compared to the first.""",0,0,0
"5c4f7b99b33a5300013dbfdd","Pilot2",83,177.298743473572,141.770152601512,"37,189,303,438,514,67,199,321,437,559,37,142,335,419,526,43,175,299","71,96,79,75,78,225,213,239,205,201,352,356,366,361,350,544,543,544","1","miniBlockChasingIsDominant_Not",1,1,1,1,0,81,87,"secondBlockIsVolatile","""I feel like the chaser was further away from the target is the second part compared to the first.""",0,0,0
"5c4f7b99b33a5300013dbfdd","Pilot2",84,NA,NA,"50,188,312,385,563,85,166,293,391,541,25,199,337,421,526,83,209,330,401","84,80,76,96,42,201,214,171,196,218,383,321,358,372,358,476,505,534,476","1","miniBlockChasingIsDominant_Not",0,0,1,1,0,81,87,"secondBlockIsVolatile","""I feel like the chaser was further away from the target is the second part compared to the first.""",0,0,0
"5c4f7b99b33a5300013dbfdd","Pilot2",85,NA,NA,"65,174,301,415,508,80,194,332,447,568,77,215,321,387,564,67,207,333,451","84,95,34,82,50,204,171,233,182,174,358,342,357,370,335,523,509,541,502","1","miniBlockChasingIsDominant_Not",0,0,1,1,0,81,87,"secondBlockIsVolatile","""I feel like the chaser was further away from the target is the second part compared to the first.""",0,0,0
"5c4f7b99b33a5300013dbfdd","Pilot2",86,NA,NA,"50,161,288,450,541,71,219,335,448,505,64,153,286,435,507,75,168,271,385","78,98,52,99,92,232,222,192,189,199,329,369,359,384,381,528,489,506,542","1","miniBlockChasingIsDominant_Not",0,0,1,1,0,81,87,"secondBlockIsVolatile","""I feel like the chaser was further away from the target is the second part compared to the first.""",0,0,0
"5c4f7b99b33a5300013dbfdd","Pilot2",87,526.522254776014,394.07819863893,"71,195,327,384,536,76,198,275,392,502,64,212,302,436,520,75,205,334","97,25,29,37,63,218,205,241,202,216,354,379,388,380,342,497,533,509","1","miniBlockChasingIsDominant_Not",1,1,1,1,0,81,87,"secondBlockIsVolatile","""I feel like the chaser was further away from the target is the second part compared to the first.""",0,0,0
"5c4f7b99b33a5300013dbfdd","Pilot2",88,NA,NA,"38,151,307,444,574,21,196,267,442,536,30,167,331,410,564,30,153,313,417","56,53,84,30,23,207,208,198,229,249,375,385,372,365,330,509,478,473,500","1","miniBlockChasingIsDominant_Not",0,0,1,1,0,81,87,"secondBlockIsVolatile","""I feel like the chaser was further away from the target is the second part compared to the first.""",0,0,0
"5c4f7b99b33a5300013dbfdd","Pilot2",89,NA,NA,"56,218,310,434,514,33,171,314,448,528,31,210,315,414,549,25,184,282,402","36,54,56,56,38,186,243,240,204,228,338,335,395,380,387,513,520,483,505","1","miniBlockChasingIsDominant_Not",0,0,1,1,0,81,87,"secondBlockIsVolatile","""I feel like the chaser was further away from the target is the second part compared to the first.""",0,0,0
"5c4f7b99b33a5300013dbfdd","Pilot2",90,NA,NA,"26,170,300,427,568,49,155,297,449,504,93,179,333,404,565,61,163,275,412","75,33,84,73,68,203,230,211,228,200,366,329,324,399,362,473,516,546,481","1","miniBlockChasingIsDominant_Not",0,0,1,1,0,81,87,"secondBlockIsVolatile","""I feel like the chaser was further away from the target is the second part compared to the first.""",0,0,0
"5c4f7b99b33a5300013dbfdd","Pilot2",91,NA,NA,"38,192,291,411,561,69,177,303,390,514,66,161,264,450,511,69,208,261,392","42,62,74,31,74,175,228,226,181,190,334,340,343,390,397,486,497,510,523","1","miniBlockChasingIsDominant_Not",0,0,1,1,0,81,87,"secondBlockIsVolatile","""I feel like the chaser was further away from the target is the second part compared to the first.""",0,0,0
"5c4f7b99b33a5300013dbfdd","Pilot2",92,NA,NA,"77,216,279,407,515,87,211,265,419,509,27,149,320,425,550,44,151,290,430","54,47,31,66,81,208,181,176,174,186,346,384,353,353,358,547,475,538,485","1","miniBlockChasingIsDominant_Not",0,0,1,1,0,81,87,"secondBlockIsVolatile","""I feel like the chaser was further away from the target is the second part compared to the first.""",0,0,0
"5c4f7b99b33a5300013dbfdd","Pilot2",93,NA,NA,"40,189,303,407,579,74,206,336,437,513,33,180,265,381,545,58,144,302,455","27,98,58,56,36,245,211,243,235,247,373,322,393,327,358,504,487,527,525","1","miniBlockChasingIsDominant_Not",0,0,1,1,0,81,87,"secondBlockIsVolatile","""I feel like the chaser was further away from the target is the second part compared to the first.""",0,0,0
"5c4f7b99b33a5300013dbfdd","Pilot2",94,427.178165740488,61.8835840416637,"70,218,312,399,527,27,170,284,454,518,28,175,273,408,533,30,207,323","99,35,30,98,99,207,180,205,196,229,388,395,344,341,338,473,517,476","1","miniBlockChasingIsDominant_Not",1,1,1,1,0,81,87,"secondBlockIsVolatile","""I feel like the chaser was further away from the target is the second part compared to the first.""",0,0,0
"5c4f7b99b33a5300013dbfdd","Pilot2",95,NA,NA,"27,142,309,403,557,95,158,275,450,560,28,213,282,394,516,46,148,288,387","35,85,30,98,43,185,190,201,173,245,384,325,392,362,380,513,494,505,511","1","miniBlockChasingIsDominant_Not",0,0,1,1,0,81,87,"secondBlockIsVolatile","""I feel like the chaser was further away from the target is the second part compared to the first.""",0,0,0
"5c4f7b99b33a5300013dbfdd","Pilot2",96,NA,NA,"78,216,290,401,566,94,189,268,397,532,37,149,330,395,517,25,187,264,390","99,51,40,31,85,193,179,200,204,197,389,359,369,359,327,522,530,518,512","1","miniBlockChasingIsDominant_Not",0,0,1,1,0,81,87,"secondBlockIsVolatile","""I feel like the chaser was further away from the target is the second part compared to the first.""",0,0,0
"5c6351b06fe5f40001e132a0","Pilot2",1,NA,NA,"35,198,310,457,526,31,166,260,427,508,44,176,317,402,514,23,156,308,437","84,40,78,75,47,187,172,227,196,242,339,351,346,319,367,487,472,541,535","1","miniBlockChasingIsDominant_Not",0,0,13,21,0.681818181818182,81,76,"didNotNotice","""I  can't say that I noticed the difference but the colour of the ball (green or blue)""",2,0,0
"5c6351b06fe5f40001e132a0","Pilot2",2,150.53311007071,228.139329283309,"28,196,304,389,531,66,179,291,398,580,20,143,300,386,501,46,168,325","49,28,28,49,24,232,215,235,197,232,339,349,356,324,395,520,521,483","1","miniBlockChasingIsDominant_Not",1,1,13,21,0.681818181818182,81,76,"didNotNotice","""I  can't say that I noticed the difference but the colour of the ball (green or blue)""",2,0,0
"5c6351b06fe5f40001e132a0","Pilot2",3,NA,NA,"81,195,328,414,529,55,159,286,393,507,66,154,298,388,558,32,166,301,400","64,43,51,62,49,201,199,246,205,195,321,330,323,340,321,484,476,537,536","1","miniBlockChasingIsDominant_Not",0,1,13,21,0.681818181818182,81,76,"didNotNotice","""I  can't say that I noticed the difference but the colour of the ball (green or blue)""",2,0,0
"5c6351b06fe5f40001e132a0","Pilot2",4,NA,NA,"60,216,331,398,519,86,202,328,423,572,43,205,290,456,578,70,156,330,441","47,49,71,52,37,199,175,183,244,211,399,382,366,327,326,548,474,489,544","1","miniBlockChasingIsDominant_Not",0,0,13,21,0.681818181818182,81,76,"didNotNotice","""I  can't say that I noticed the difference but the colour of the ball (green or blue)""",2,0,0
"5c6351b06fe5f40001e132a0","Pilot2",5,NA,NA,"39,151,276,390,544,87,172,323,388,523,48,146,297,447,565,93,178,322,441","82,88,46,30,55,221,201,208,218,193,358,371,331,371,337,544,494,535,545","1","miniBlockChasingIsDominant_Not",0,0,13,21,0.681818181818182,81,76,"didNotNotice","""I  can't say that I noticed the difference but the colour of the ball (green or blue)""",2,0,0
"5c6351b06fe5f40001e132a0","Pilot2",6,NA,NA,"93,142,336,408,569,84,204,322,459,540,40,168,279,411,541,20,187,285,454","43,24,23,74,88,189,207,212,209,232,388,392,342,380,361,488,479,476,478","1","miniBlockChasingIsDominant_Not",0,1,13,21,0.681818181818182,81,76,"didNotNotice","""I  can't say that I noticed the difference but the colour of the ball (green or blue)""",2,0,0
"5c6351b06fe5f40001e132a0","Pilot2",7,NA,NA,"66,213,317,380,502,71,199,325,423,543,41,142,278,389,505,23,154,260,411","53,61,96,53,84,181,243,226,193,226,335,375,398,400,327,550,513,515,536","1","miniBlockChasingIsDominant_Not",0,1,13,21,0.681818181818182,81,76,"didNotNotice","""I  can't say that I noticed the difference but the colour of the ball (green or blue)""",2,0,0
"5c6351b06fe5f40001e132a0","Pilot2",8,NA,NA,"88,152,288,430,563,69,201,288,407,551,67,198,339,381,555,58,140,318,404","43,29,78,65,24,227,242,200,182,236,362,340,339,357,342,491,497,515,536","1","miniBlockChasingIsDominant_Not",0,0,13,21,0.681818181818182,81,76,"didNotNotice","""I  can't say that I noticed the difference but the colour of the ball (green or blue)""",2,0,0
"5c6351b06fe5f40001e132a0","Pilot2",9,NA,NA,"57,206,262,404,514,83,221,337,443,578,29,199,270,385,563,35,199,309,456","50,63,74,40,33,184,216,206,195,243,329,320,351,337,377,477,513,539,530","1","miniBlockChasingIsDominant_Not",0,1,13,21,0.681818181818182,81,76,"didNotNotice","""I  can't say that I noticed the difference but the colour of the ball (green or blue)""",2,0,0
"5c6351b06fe5f40001e132a0","Pilot2",10,NA,NA,"85,202,264,420,565,97,182,333,398,564,62,148,304,404,535,68,215,307,441","89,77,75,101,68,246,174,190,213,233,320,330,349,345,392,492,494,523,487","1","miniBlockChasingIsDominant_Not",0,0,13,21,0.681818181818182,81,76,"didNotNotice","""I  can't say that I noticed the difference but the colour of the ball (green or blue)""",2,0,0
"5c6351b06fe5f40001e132a0","Pilot2",11,50.4726259885774,22.9279049525843,"56,190,280,452,565,51,171,338,435,548,34,145,304,395,570,100,211,283","101,48,84,49,97,217,196,238,192,232,394,358,338,387,328,498,494,518","1","miniBlockChasingIsDominant_Not",1,0,13,21,0.681818181818182,81,76,"didNotNotice","""I  can't say that I noticed the difference but the colour of the ball (green or blue)""",2,0,0
"5c6351b06fe5f40001e132a0","Pilot2",12,NA,NA,"91,205,301,456,580,59,213,326,441,516,21,173,292,436,510,20,180,298,392","22,82,61,76,72,195,194,196,249,248,396,371,320,332,389,488,496,509,526","1","miniBlockChasingIsDominant_Not",0,0,13,21,0.681818181818182,81,76,"didNotNotice","""I  can't say that I noticed the difference but the colour of the ball (green or blue)""",2,0,0
"5c6351b06fe5f40001e132a0","Pilot2",13,NA,NA,"22,193,264,397,530,43,155,267,396,502,81,188,281,401,520,79,190,335,413","39,92,48,79,60,205,170,179,245,184,372,319,390,358,354,534,541,473,534","1","miniBlockChasingIsDominant_Not",0,0,13,21,0.681818181818182,81,76,"didNotNotice","""I  can't say that I noticed the difference but the colour of the ball (green or blue)""",2,0,0
"5c6351b06fe5f40001e132a0","Pilot2",14,NA,NA,"52,219,301,455,539,101,174,276,402,511,29,178,289,390,509,63,155,264,400","59,49,58,77,54,184,242,235,183,171,336,369,393,367,398,528,540,501,535","1","miniBlockChasingIsDominant_Not",0,0,13,21,0.681818181818182,81,76,"didNotNotice","""I  can't say that I noticed the difference but the colour of the ball (green or blue)""",2,0,0
